SpecimenCode,Subfamily,Genus,SpeciesGroup,Species,Author,Date,LifeStageSex,Medium,SpecimenNotes,DNANotes,LocatedAt,OwnedBy,TypeStatus,DeterminedBy,DateDetermined,CollectionCode,CollectedBy,DateCollectedStart,DateCollectedEnd,Method,Habitat,Microhabitat,CollectionNotes,LocalityName,LocalityNotes,Adm2,Adm1,Country,Elevation (m),LocLatitude,LocLongitude,LatLonMaxError,BiogeographicRegion,ElevationMaxError,Blank,dd,mm,yy,day range (0 = no range
,Formicinae,Camponotus,,laevigatus,(Smith),1858,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,in log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Formicinae,Camponotus,,laevigatus,(Smith),1858,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,in log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Formicinae,Formica,,argentea,Wheeler,1912,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,stray,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Formicinae,Formica,,argentea,Wheeler,1912,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,stray,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Aphaenogaster,,texana,Wheeler,1915,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under log,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,insanus,(Buckley),1866,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,exposed soil,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,insanus,(Buckley),1866,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,exposed soil,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Dolichoderinae,Dorymyrmex,,insanus,(Buckley),1866,w,pin,,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,exposed soil,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,minimum,(Buckley),1867,dQ+2w,pin,polygynous,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,minimum,(Buckley),1867,dQ+2w,pin,polygynous,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,minimum,(Buckley),1867,w,pin,polygynous,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,minimum,(Buckley),1867,w,pin,polygynous,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,minimum,(Buckley),1867,w,pin,polygynous,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Monomorium,,minimum,(Buckley),1867,w,pin,polygynous,,KWG Collection,,,KWG,,KWG180414-01,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,desertorum,Wheeler,1906,dQ,pin,monogynous,,KWG Collection,,,KWG,,KWG180414-02,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,desertorum,Wheeler,1906,2w,pin,monogynous,,KWG Collection,,,KWG,,KWG180414-02,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,desertorum,Wheeler,1906,2w,pin,monogynous,,KWG Collection,,,KWG,,KWG180414-02,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,desertorum,Wheeler,1906,2w,pin,monogynous,,KWG Collection,,,KWG,,KWG180414-02,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,desertorum,Wheeler,1906,w,pin,monogynous,,KWG Collection,,,KWG,,KWG180414-02,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Myrmicinae,Pheidole,,desertorum,Wheeler,1906,w,pin,monogynous,,KWG Collection,,,KWG,,KWG180414-02,KWG,20180414,20180414,hand,Pine-juniper-woodland,under stone,Prescott survey,Groom Creek; 9 km SE Prescott,,Yavapai County,Arizona,USA,1958,34.46508,-112.43975,,Nearctic,5,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Camponotus,,ocreatus,Emery,1893,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,stray,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Formicinae,Myrmecocystus,,mendax,Wheeler,1908,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Liometopum,,luctuosum,Wheeler,1905,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,base of juniper,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,navajoa,Buren,1968,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Forelius,,pruinosus,(Roger),1863,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Dolichoderinae,Forelius,,pruinosus,(Roger),1863,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,emeryana,Creighton,1950,w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,emeryana,Creighton,1950,3w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,emeryana,Creighton,1950,3w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,emeryana,Creighton,1950,3w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Crematogaster,,emeryana,Creighton,1950,3w,pin,,,KWG Collection,,,KWG,,KWG180422-01,KWG,20180422,20180422,hand,juniper-manzanita-pine ,under stone,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-02,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-02,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-02,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
,Myrmicinae,Pogonomyrmex,,occidentalis,(Cresson),1865,w,pin,,,KWG Collection,,,KWG,,KWG180422-02,KWG,20180422,20180422,hand,juniper-manzanita-pine ,exposed soil,Prescott survey,Ranch Trail No. 62; 6 km E Prescott,,Yavapai County,Arizona,USA,1741,34.53648,-112.40485,,Nearctic,3,,,,,
